Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
ZWeuJn/K/fSdVueaxsNxSwGsAB+yWwrrlVBToVe,nXOpjmJtdYEGAbxQNvqhqlQ+gcXYR/VdOdTtett,KNveaxZXCxRxfMzOXOdksKvDtXVHonVzft++HQX,zCXSFbnjtnnBMpqitWVzpQdloIUYOKnTrrprsAF,COTSIAZuuYTYAUjqoQMdikWfrwYkKlcSU/RaigO,34,MANDATORY_READING,Frau,Anna,Schmidt,Schulstraße,,58515,Lüdenscheid,,
MDGoQmiY/XgWkTZcQUlZNzHWUKPaKNosZZvSKEx,pTenKUTTaRAEb/eRHIxUBBQ+kYZzpocQQUIVqCy,uLktbQPahQFVCSPEkYQWvWBUBjZigBQbVzPAIMx,BfVgwrSVRtZqIYVQaSxHLXbGLUhNudsJfiOkSkD,qdjnuUQjZJEzYgLSAhRJZjmWToW+TDfZbRWSZdi,40,MANDATORY_READING,Herr,Klaus,Becker,Schulstraße,,58762,Altena,Altena,
NliWQQUw/VNUnf/PLGkBDeRhGBgWVRYdZVQCnZV,pTenKUTTaRAEb/eRHIxUBBQ+kYZzpocQQUIVqCy,uLktbQPahQFVCSPEkYQWvWBUBjZigBQbVzPAIMx,BfVgwrSVRtZqIYVQaSxHLXbGLUhNudsJfiOkSkD,qdjnuUQjZJEzYgLSAhRJZjmWToW+TDfZbRWSZdi,40,MANDATORY_READING,Herr,Klaus,Becker,Schulstraße,,58762,Altena,Altena,
ORLtNZizyZNI/JmC+UlkIWGMiST+nqLcYT/XSXZ,pTenKUTTaRAEb/eRHIxUBBQ+kYZzpocQQUIVqCy,uLktbQPahQFVCSPEkYQWvWBUBjZigBQbVzPAIMx,BfVgwrSVRtZqIYVQaSxHLXbGLUhNudsJfiOkSkD,qdjnuUQjZJEzYgLSAhRJZjmWToW+TDfZbRWSZdi,40,MANDATORY_READING,Herr,Klaus,Becker,Schulstraße,,58762,Altena,Altena,
hGWUskfpZHxguFEmM+VCnaTjxtEZWlRTFULZNnU,pTenKUTTaRAEb/eRHIxUBBQ+kYZzpocQQUIVqCy,uLktbQPahQFVCSPEkYQWvWBUBjZigBQbVzPAIMx,BfVgwrSVRtZqIYVQaSxHLXbGLUhNudsJfiOkSkD,qdjnuUQjZJEzYgLSAhRJZjmWToW+TDfZbRWSZdi,40,MANDATORY_READING,Herr,Klaus,Becker,Schulstraße,,58762,Altena,Altena,
TSKkqzraTuTUfRiNibGTRRZZcIWuORytQYROLsF,pfrIIFQXBDjWicVGhTzVsC/OVfXTEImXiPVykXF,sXcQeJYyttWIdMTbWkFpm+JSSYgxgqumUWPlXXI,o/UjATWDXPJ+MLBgcXZEevinVLnTpTuUSZFcOGR,ZyTLKnibXGHRaCGdrXqYvwiYXCPYqyuiRQNWXTS,11,MANDATORY_READING,Dipl.-Ing.,Peter,Wagner,Lindenallee,,58515,Lüdenscheid,Brügge,
gRnObYqgXqkTqbsWIMUgFXYXAqbFSpQDBdugSmU,pfrIIFQXBDjWicVGhTzVsC/OVfXTEImXiPVykXF,sXcQeJYyttWIdMTbWkFpm+JSSYgxgqumUWPlXXI,o/UjATWDXPJ+MLBgcXZEevinVLnTpTuUSZFcOGR,ZyTLKnibXGHRaCGdrXqYvwiYXCPYqyuiRQNWXTS,11,MANDATORY_READING,Dipl.-Ing.,Peter,Wagner,Lindenallee,,58515,Lüdenscheid,Brügge,
qAHsTTGoYYiaSSlfr/HHtnZcvFVnSIKjwzNVcnW,pfrIIFQXBDjWicVGhTzVsC/OVfXTEImXiPVykXF,sXcQeJYyttWIdMTbWkFpm+JSSYgxgqumUWPlXXI,o/UjATWDXPJ+MLBgcXZEevinVLnTpTuUSZFcOGR,ZyTLKnibXGHRaCGdrXqYvwiYXCPYqyuiRQNWXTS,11,MANDATORY_READING,Dipl.-Ing.,Peter,Wagner,Lindenallee,,58515,Lüdenscheid,Brügge,
vKYSU+ceXVqQbmdTyRIPBgqccJEiLVYuUSalBsc,pfrIIFQXBDjWicVGhTzVsC/OVfXTEImXiPVykXF,sXcQeJYyttWIdMTbWkFpm+JSSYgxgqumUWPlXXI,o/UjATWDXPJ+MLBgcXZEevinVLnTpTuUSZFcOGR,ZyTLKnibXGHRaCGdrXqYvwiYXCPYqyuiRQNWXTS,11,MANDATORY_READING,Dipl.-Ing.,Peter,Wagner,Lindenallee,,58515,Lüdenscheid,Brügge,
BTgNnNUMJXQEPZMQTunWVVqReYEraRoaHYdBqwi,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,XUXsQJiStiJSAZtoRbohtDCf+oSGgYYMkz/Muey,xQzRZBIFPRHZqAEHFpSVJiTOzKfPTUshgZrQ+Yi,dBXVlZNVIYdzXYSnQnbrIgJYSgKFtnqDxXXQImJ,1,MANDATORY_READING,Herr,Peter,Schmidt,Bahnhofstraße,,58089,Hagen,Vorhalle,
cEvXShuBQzuWTkGUTNLYIcpmha/uZwmfwpSFnbs,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,XUXsQJiStiJSAZtoRbohtDCf+oSGgYYMkz/Muey,xQzRZBIFPRHZqAEHFpSVJiTOzKfPTUshgZrQ+Yi,dBXVlZNVIYdzXYSnQnbrIgJYSgKFtnqDxXXQImJ,1,MANDATORY_READING,Herr,Peter,Schmidt,Bahnhofstraße,,58089,Hagen,Vorhalle,
fboRYTRwzFFa+foifTBRZvTpkiwqrHWdEshVzOb,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,XUXsQJiStiJSAZtoRbohtDCf+oSGgYYMkz/Muey,xQzRZBIFPRHZqAEHFpSVJiTOzKfPTUshgZrQ+Yi,dBXVlZNVIYdzXYSnQnbrIgJYSgKFtnqDxXXQImJ,1,MANDATORY_READING,Herr,Peter,Schmidt,Bahnhofstraße,,58089,Hagen,Vorhalle,
r/kSyaRnvgODjUTsjxbir+SdjUTqjmSRYIuhSZR,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,XUXsQJiStiJSAZtoRbohtDCf+oSGgYYMkz/Muey,xQzRZBIFPRHZqAEHFpSVJiTOzKfPTUshgZrQ+Yi,dBXVlZNVIYdzXYSnQnbrIgJYSgKFtnqDxXXQImJ,1,MANDATORY_READING,Herr,Peter,Schmidt,Bahnhofstraße,,58089,Hagen,Vorhalle,
ARyqMCmrVefSvkhiggYMEaZowkRSZBvywJssXJc,myBMRlrqutCBPSARjRfRVazvOgEzLCMXhCXJIXm,maCHaLUBQrFJQmN/ptLkWqjwmTRURYKTgQuCQeh,dXjAVZNPb/aqnjRdeyqsrFiLimTUkPBoczJTded,qeCZXoQAYUcTRQBLijRAWkHToHICXlDbSwLGXXl,74,MANDATORY_READING,Herr,Klaus,Weber,Bahnhofstraße,,58553,Halver,Halver,
bbKGSGMIZwBKXhLaztPSmsYcWDpRsQHlRZLYJKD,myBMRlrqutCBPSARjRfRVazvOgEzLCMXhCXJIXm,maCHaLUBQrFJQmN/ptLkWqjwmTRURYKTgQuCQeh,dXjAVZNPb/aqnjRdeyqsrFiLimTUkPBoczJTded,qeCZXoQAYUcTRQBLijRAWkHToHICXlDbSwLGXXl,74,MANDATORY_READING,Herr,Klaus,Weber,Bahnhofstraße,,58553,Halver,Halver,
mXQTUPkVUdAxB/MGUUBcp/YyNgQwSrEQmiKQCrT,myBMRlrqutCBPSARjRfRVazvOgEzLCMXhCXJIXm,maCHaLUBQrFJQmN/ptLkWqjwmTRURYKTgQuCQeh,dXjAVZNPb/aqnjRdeyqsrFiLimTUkPBoczJTded,qeCZXoQAYUcTRQBLijRAWkHToHICXlDbSwLGXXl,74,MANDATORY_READING,Herr,Klaus,Weber,Bahnhofstraße,,58553,Halver,Halver,
rmWyVEhqsNyDYNUqfnbQhIT/EzCfOYrOGUbWXSZ,myBMRlrqutCBPSARjRfRVazvOgEzLCMXhCXJIXm,maCHaLUBQrFJQmN/ptLkWqjwmTRURYKTgQuCQeh,dXjAVZNPb/aqnjRdeyqsrFiLimTUkPBoczJTded,qeCZXoQAYUcTRQBLijRAWkHToHICXlDbSwLGXXl,74,MANDATORY_READING,Herr,Klaus,Weber,Bahnhofstraße,,58553,Halver,Halver,
RVfRhGHCWvhtBydZSzY/BwQyIoMOHVjZQHHYWBT,jUTIuHBrbLDUKgVIqmpcjtuWoYLdnYSTESgAYAr,hZZkhQqWaTFSBuDWTTcVamVM/QK+ySRalWRmaQW,TRaOBITnpTXKvFKVfTHZaeWyjUAQPzgV/eeCMFq,PRTOwFRJRMJDoBVfsSCZBullUZbHUQgfgHzsCSz,23,MANDATORY_READING,Dipl.-Ing.,Klaus,Schmidt,Hauptstraße,,58089,Hagen,Vorhalle,
Rqu/QlJrOUxcIz/tXQaXKGUfZAsScsWFpmEhjUZ,jUTIuHBrbLDUKgVIqmpcjtuWoYLdnYSTESgAYAr,hZZkhQqWaTFSBuDWTTcVamVM/QK+ySRalWRmaQW,TRaOBITnpTXKvFKVfTHZaeWyjUAQPzgV/eeCMFq,PRTOwFRJRMJDoBVfsSCZBullUZbHUQgfgHzsCSz,23,MANDATORY_READING,Dipl.-Ing.,Klaus,Schmidt,Hauptstraße,,58089,Hagen,Vorhalle,
SCTeTZlWRkANZKWcW/nlALFjhuFbKjwcdTo/BLv,jUTIuHBrbLDUKgVIqmpcjtuWoYLdnYSTESgAYAr,hZZkhQqWaTFSBuDWTTcVamVM/QK+ySRalWRmaQW,TRaOBITnpTXKvFKVfTHZaeWyjUAQPzgV/eeCMFq,PRTOwFRJRMJDoBVfsSCZBullUZbHUQgfgHzsCSz,23,MANDATORY_READING,Dipl.-Ing.,Klaus,Schmidt,Hauptstraße,,58089,Hagen,Vorhalle,
tUZF+HYoZQvGvOVV+ZEesQdRXXHXQIFsfTAJkaJ,jUTIuHBrbLDUKgVIqmpcjtuWoYLdnYSTESgAYAr,hZZkhQqWaTFSBuDWTTcVamVM/QK+ySRalWRmaQW,TRaOBITnpTXKvFKVfTHZaeWyjUAQPzgV/eeCMFq,PRTOwFRJRMJDoBVfsSCZBullUZbHUQgfgHzsCSz,23,MANDATORY_READING,Dipl.-Ing.,Klaus,Schmidt,Hauptstraße,,58089,Hagen,Vorhalle,
/lXBCGVRpUwLgrTCefWYrOVWDYSRTowhogtYRZA,YUYzVoyZrEEFqWYsYbTlOEsiCLfROtKqx+qqhgU,bZFmoWWXUYHoToCtiaLHkAulWCSjfWphQ/JzRBy,FmSJkQekbPcOsIQXNItBxmxpQxZQNhnqUnIqHHh,ti+JceTYRWotQl+QcYQfU/bxsWWJiUFVGtXBfLX,21,MANDATORY_READING,Dr.,Sabine,Hoffmann,Dorfstraße,,58515,Lüdenscheid,,
DUQdUBqCNByGAxIITAkERbNlVUpZaTwKZuQtCMR,YUYzVoyZrEEFqWYsYbTlOEsiCLfROtKqx+qqhgU,bZFmoWWXUYHoToCtiaLHkAulWCSjfWphQ/JzRBy,FmSJkQekbPcOsIQXNItBxmxpQxZQNhnqUnIqHHh,ti+JceTYRWotQl+QcYQfU/bxsWWJiUFVGtXBfLX,21,MANDATORY_READING,Dr.,Sabine,Hoffmann,Dorfstraße,,58515,Lüdenscheid,,
EOFftdVVLu/SCUYCplwewekbVaXDwyjflRHYkkP,YUYzVoyZrEEFqWYsYbTlOEsiCLfROtKqx+qqhgU,bZFmoWWXUYHoToCtiaLHkAulWCSjfWphQ/JzRBy,FmSJkQekbPcOsIQXNItBxmxpQxZQNhnqUnIqHHh,ti+JceTYRWotQl+QcYQfU/bxsWWJiUFVGtXBfLX,21,MANDATORY_READING,Dr.,Sabine,Hoffmann,Dorfstraße,,58515,Lüdenscheid,,
hZCnqrFkEWXQRgPXMVkZ+W+xUWiSukKZwPXTndj,YUYzVoyZrEEFqWYsYbTlOEsiCLfROtKqx+qqhgU,bZFmoWWXUYHoToCtiaLHkAulWCSjfWphQ/JzRBy,FmSJkQekbPcOsIQXNItBxmxpQxZQNhnqUnIqHHh,ti+JceTYRWotQl+QcYQfU/bxsWWJiUFVGtXBfLX,21,MANDATORY_READING,Dr.,Sabine,Hoffmann,Dorfstraße,,58515,Lüdenscheid,,
SdLUrRcUQUPYj+ZGTQSDcZMgviYFqvXSiCHYfQD,ljzth/JHnUUcQS+RDGkGRYQluMZnUxCnYLtRWWF,'+VY/tMlRjSSaOSJnxecujkgN+djTaBt+iBUrbvy,PEplTRmcTYOWgYUKfAZKIUdSEPr/FIpHCpeRbkB,QNRwwGZ/WQBeHZuZmAmmsA/SWLbyTcGTgNpSADC,1,MANDATORY_READING,Dipl.-Ing.,Hans,Weber,Schulstraße,,58553,Halver,Halver,
cODbaNUSyOlgvUHUoWuYTCIbRrEVSVppBkqOZQB,ljzth/JHnUUcQS+RDGkGRYQluMZnUxCnYLtRWWF,'+VY/tMlRjSSaOSJnxecujkgN+djTaBt+iBUrbvy,PEplTRmcTYOWgYUKfAZKIUdSEPr/FIpHCpeRbkB,QNRwwGZ/WQBeHZuZmAmmsA/SWLbyTcGTgNpSADC,1,MANDATORY_READING,Dipl.-Ing.,Hans,Weber,Schulstraße,,58553,Halver,Halver,
pkRNoxGYOZSTSFRVXniyYBSyUHAKZbcTR/bcGVD,ljzth/JHnUUcQS+RDGkGRYQluMZnUxCnYLtRWWF,'+VY/tMlRjSSaOSJnxecujkgN+djTaBt+iBUrbvy,PEplTRmcTYOWgYUKfAZKIUdSEPr/FIpHCpeRbkB,QNRwwGZ/WQBeHZuZmAmmsA/SWLbyTcGTgNpSADC,1,MANDATORY_READING,Dipl.-Ing.,Hans,Weber,Schulstraße,,58553,Halver,Halver,
tfFWGJIaWlJmxhIkEaYlurwRbRAhcjkREoWnZuT,ljzth/JHnUUcQS+RDGkGRYQluMZnUxCnYLtRWWF,'+VY/tMlRjSSaOSJnxecujkgN+djTaBt+iBUrbvy,PEplTRmcTYOWgYUKfAZKIUdSEPr/FIpHCpeRbkB,QNRwwGZ/WQBeHZuZmAmmsA/SWLbyTcGTgNpSADC,1,MANDATORY_READING,Dipl.-Ing.,Hans,Weber,Schulstraße,,58553,Halver,Halver,
JzfQuEe/VTOEq/ZsInRZzWVifFviPRdppTYyggs,woemPHni+QXnovOhSOSkUhWxTtBAKQidqegWqCH,MJJQYZRRSDAeQnSUMFKXpRYXIkYURkfb/jUVVNA,VwtychEIBOpTUVNjORkBIpZBtjVFZRrWrJMAXAT,TAPpgsiXuhRf/YZyVINZiHRXDSEIGxkfqBJJhmz,16,MANDATORY_READING,Frau,Hans,Müller,Schulstraße,,58553,Halver,Halver,
YiURYhTqmxZwf/dhBwOhiiShgQVTxhmpOXSZZXZ,woemPHni+QXnovOhSOSkUhWxTtBAKQidqegWqCH,MJJQYZRRSDAeQnSUMFKXpRYXIkYURkfb/jUVVNA,VwtychEIBOpTUVNjORkBIpZBtjVFZRrWrJMAXAT,TAPpgsiXuhRf/YZyVINZiHRXDSEIGxkfqBJJhmz,16,MANDATORY_READING,Frau,Hans,Müller,Schulstraße,,58553,Halver,Halver,
hEZvCkYUUHYjXSDIiYvZSTVQtUJYYKSJZlMdbTW,woemPHni+QXnovOhSOSkUhWxTtBAKQidqegWqCH,MJJQYZRRSDAeQnSUMFKXpRYXIkYURkfb/jUVVNA,VwtychEIBOpTUVNjORkBIpZBtjVFZRrWrJMAXAT,TAPpgsiXuhRf/YZyVINZiHRXDSEIGxkfqBJJhmz,16,MANDATORY_READING,Frau,Hans,Müller,Schulstraße,,58553,Halver,Halver,
qQWRkGNRlyICfreLsVueXSWwb/oZMBFrlWZfoIv,woemPHni+QXnovOhSOSkUhWxTtBAKQidqegWqCH,MJJQYZRRSDAeQnSUMFKXpRYXIkYURkfb/jUVVNA,VwtychEIBOpTUVNjORkBIpZBtjVFZRrWrJMAXAT,TAPpgsiXuhRf/YZyVINZiHRXDSEIGxkfqBJJhmz,16,MANDATORY_READING,Frau,Hans,Müller,Schulstraße,,58553,Halver,Halver,
TXRseLWHRASqUiWp/SqcJzyudokoyeGHVQrZdFL,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,yQ/QGLcoqOoDudSHoTqGvixXUWwRFHZiFmtOexp,TRqYUtcXYjHTvbJLhgmTchQQRwvZuDVrjPO+eyD,epsFYsCYTmAUQKzxmygyRQJdTjvVcZXQcsYsRMP,5,MANDATORY_READING,Dipl.-Ing.,Julia,Wagner,Gartenstraße,,58553,Halver,Halver,
qYmLGIES+hEvSiKZTTnpWohy/SWZuEUStcLiOXM,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,yQ/QGLcoqOoDudSHoTqGvixXUWwRFHZiFmtOexp,TRqYUtcXYjHTvbJLhgmTchQQRwvZuDVrjPO+eyD,epsFYsCYTmAUQKzxmygyRQJdTjvVcZXQcsYsRMP,5,MANDATORY_READING,Dipl.-Ing.,Julia,Wagner,Gartenstraße,,58553,Halver,Halver,
wkF+JGTPH/lGmpWOVjHJiYQDcIoUlVC/VgbupMY,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,yQ/QGLcoqOoDudSHoTqGvixXUWwRFHZiFmtOexp,TRqYUtcXYjHTvbJLhgmTchQQRwvZuDVrjPO+eyD,epsFYsCYTmAUQKzxmygyRQJdTjvVcZXQcsYsRMP,5,MANDATORY_READING,Dipl.-Ing.,Julia,Wagner,Gartenstraße,,58553,Halver,Halver,
xUVqPZW+hkXVgsqVneGVJyaWFZfyVwKlYSecxmi,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,yQ/QGLcoqOoDudSHoTqGvixXUWwRFHZiFmtOexp,TRqYUtcXYjHTvbJLhgmTchQQRwvZuDVrjPO+eyD,epsFYsCYTmAUQKzxmygyRQJdTjvVcZXQcsYsRMP,5,MANDATORY_READING,Dipl.-Ing.,Julia,Wagner,Gartenstraße,,58553,Halver,Halver,
ESCyLMTWpLtiSJYRDWSKjMPJyVwQt/BcYmWBQPU,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
HSLWRrjKf/qYsvMEUBZHVHQNCOfRtSajQJQmSeW,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
IcVFmwVESXrjiSweeAXkMAvTGMRYOxeuDVapUYJ,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
KULoljVaVyJwfzXmeXeFNNpUbgybZBWpUHNRZUj,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
KbJGjm/PbqzapIWIMTaqlAhZGFDveszdYJ+VDPX,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
VfXSKMGyyRpDVXgehDLHQhwBvotAljAtRSkAslH,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
fxOeduNYUNnXeXQlUYXTSwnuGd+RRAZDhVfOtre,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
qR/sWNwkYxYuweUVjZZtSWexkQzmQYZgwrEVaTc,tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE,AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ,liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI,fWyZSlkqQSKfZPUTzEzZWGWzdSsnms/TbQXaB/G,1,MANDATORY_READING,Herr,Anna,Fischer,Schulstraße,1,58089,Hagen,Vorhalle,anna.fischer@example.com
AqLblzWcOLUZaMGUstKKTEoUxULaVCZmQrxQZrz,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
SboQCAIWrNAmMMWFCO/eUeSYDKqoAYjQXbeHPgD,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
ULWlXSqgyUVvXZVDThe/RGlwPcNmVfsBLPTIkjq,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
Y/ToBTGVRBBBvQWvkYFQRtAQhopMAhcsaWufOcO,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
ZURQ+nY/kQXXQtnXGMrojYsgQLC/CdCMgraULGz,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
cBsxLgSZXqURUsaALqYzICJkiPSNXAoxDfvwSYQ,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
gRVEoCnV/I/ExZYaTNCPHUpeaYHXHFWUMqMpKlg,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
wqLbwWXWnhqFAbE/oYtJnpWUKxoOpzUOW+iusZK,RU/qXZhQjMRftxaRjBrCRYfJUhallRwVIpRhS+r,nCzQgDcySTWFrqYIuOsZvPRWvQS/DTiFw+hvPkC,NTquJqTyXBM/aSqxnd+/gdVtUs/ASmjHTCAmZWG,KItTuuzobdkXUJYnVYpfxKMbGRbUJQLYwJvSZeV,67,MANDATORY_READING,Dr.,Michael,Schmidt,Kirchweg,,58809,Neuenrade,Neuenrade,
AIRecadPJm+YzKAYNDUMpUBnxVccDnXSIwfRVuN,kgFniox+aNroIRD+FsSTbBTuplyYS/RNkTnqcAz,HIWPcHQRBlrFQjXIEYmQKUHPQXPSNJYmeg+LOfd,GyIgXTmZqrJYG/RYPWRMMrnTDheTAZeJaRqchhO,IBTXYTtPrMOROZfAb+yVVrIQZOuTWYftHWwXJWh,57,MANDATORY_READING,Dipl.-Ing.,Peter,Becker,Kirchweg,,58515,Lüdenscheid,,
VQPZoudOhCN/iHeZMvyTYIcruaISlyiPeTHKgdS,kgFniox+aNroIRD+FsSTbBTuplyYS/RNkTnqcAz,HIWPcHQRBlrFQjXIEYmQKUHPQXPSNJYmeg+LOfd,GyIgXTmZqrJYG/RYPWRMMrnTDheTAZeJaRqchhO,IBTXYTtPrMOROZfAb+yVVrIQZOuTWYftHWwXJWh,57,MANDATORY_READING,Dipl.-Ing.,Peter,Becker,Kirchweg,,58515,Lüdenscheid,,
lgLnoWZQOSow+LhSdxJUSdXXVLvbtZQOVRQhSVQ,kgFniox+aNroIRD+FsSTbBTuplyYS/RNkTnqcAz,HIWPcHQRBlrFQjXIEYmQKUHPQXPSNJYmeg+LOfd,GyIgXTmZqrJYG/RYPWRMMrnTDheTAZeJaRqchhO,IBTXYTtPrMOROZfAb+yVVrIQZOuTWYftHWwXJWh,57,MANDATORY_READING,Dipl.-Ing.,Peter,Becker,Kirchweg,,58515,Lüdenscheid,,
rZutCYqwNUXSMbPwMmrNMrURPkSsAtfeSqTpxWh,kgFniox+aNroIRD+FsSTbBTuplyYS/RNkTnqcAz,HIWPcHQRBlrFQjXIEYmQKUHPQXPSNJYmeg+LOfd,GyIgXTmZqrJYG/RYPWRMMrnTDheTAZeJaRqchhO,IBTXYTtPrMOROZfAb+yVVrIQZOuTWYftHWwXJWh,57,MANDATORY_READING,Dipl.-Ing.,Peter,Becker,Kirchweg,,58515,Lüdenscheid,,
