Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
VUbSQXYXCWS/wDF+iDDFrlDpYpKSnXCewSvkvll,NHFZSjR/CsWuQUwUZQGgT/pt+HXmwfQMSMzJYDe,HYgZsdLQ+YlGhoricQhhjTYozovLBhFfFkWEeYm,dVMnrc/HJCWWrgXlCxHQnBtYSWMTKUSURWfMDRw,wEZKVoFwUFhtZEkWSod+RQTmXHzRWWYcRPTcXSN,18,DIRECT_MAIL,Herr,Maria,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
prkpzQCo+wTlgpXqXRVzYIGoWPiK/aJYQVUDYgE,NHFZSjR/CsWuQUwUZQGgT/pt+HXmwfQMSMzJYDe,HYgZsdLQ+YlGhoricQhhjTYozovLBhFfFkWEeYm,dVMnrc/HJCWWrgXlCxHQnBtYSWMTKUSURWfMDRw,wEZKVoFwUFhtZEkWSod+RQTmXHzRWWYcRPTcXSN,18,DIRECT_MAIL,Herr,Maria,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
RjiORjPpSyqXCzAIfbjuRVPebUKFOHzkhWXylSI,jYidnNculliJCDSwflhSchaTFIXSfsTTYbvfxCZ,uFoFuHLABFOTKaXFUYUKumEIMD/tjzWYMSOiyzj,GQ+xZ+PVCQUIeDTNQXHO/ARCXmOSZ/PYVy+XSeH,IZbFXsokLiWcBwRZOtGzzUUsEcSBLVUSWTbgHEb,40,DIRECT_MAIL,Frau,Julia,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
VnUCXmOSdbVlVmVVfnLwZXUaaJisxQ/KSiZGxES,jYidnNculliJCDSwflhSchaTFIXSfsTTYbvfxCZ,uFoFuHLABFOTKaXFUYUKumEIMD/tjzWYMSOiyzj,GQ+xZ+PVCQUIeDTNQXHO/ARCXmOSZ/PYVy+XSeH,IZbFXsokLiWcBwRZOtGzzUUsEcSBLVUSWTbgHEb,40,DIRECT_MAIL,Frau,Julia,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
aVXNRndJzcECNBHvYiaCEGSBqzmXaUbrUkoAvaB,jYidnNculliJCDSwflhSchaTFIXSfsTTYbvfxCZ,uFoFuHLABFOTKaXFUYUKumEIMD/tjzWYMSOiyzj,GQ+xZ+PVCQUIeDTNQXHO/ARCXmOSZ/PYVy+XSeH,IZbFXsokLiWcBwRZOtGzzUUsEcSBLVUSWTbgHEb,40,DIRECT_MAIL,Frau,Julia,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
eQCfiEhSQJIvQYcyjVITUEQatIargmJZeVTCdQS,jYidnNculliJCDSwflhSchaTFIXSfsTTYbvfxCZ,uFoFuHLABFOTKaXFUYUKumEIMD/tjzWYMSOiyzj,GQ+xZ+PVCQUIeDTNQXHO/ARCXmOSZ/PYVy+XSeH,IZbFXsokLiWcBwRZOtGzzUUsEcSBLVUSWTbgHEb,40,DIRECT_MAIL,Frau,Julia,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
LAVje/SphQFHQYCvGZWPU+ZVSFoYWWZuSPLRUWS,mSXYLKuTALIRVNTpRWbIreOUlAZaPOtbdrkEKec,yJBkgyPJZYoVBsZlJQjDjUPowHXqCUBDTtoINF/,bhaoXSkfDQkXbWOVvQwMHOpRiTJMVFUUJhSKWXy,pviEsKLWESSDWVQSYpkiYhnEWpQWfcEvgyAzjLQ,64,DIRECT_MAIL,Prof.,Peter,Weber,Bahnhofstraße,,58099,Hagen,Boele,
NEnihWqYTvVpcOrRTPdFcpZcZtnqnzuRWarCQNx,mSXYLKuTALIRVNTpRWbIreOUlAZaPOtbdrkEKec,yJBkgyPJZYoVBsZlJQjDjUPowHXqCUBDTtoINF/,bhaoXSkfDQkXbWOVvQwMHOpRiTJMVFUUJhSKWXy,pviEsKLWESSDWVQSYpkiYhnEWpQWfcEvgyAzjLQ,64,DIRECT_MAIL,Prof.,Peter,Weber,Bahnhofstraße,,58099,Hagen,Boele,
UWrceCYEjDAL/nNQZNR++QpbVQNvuSdOQKjZXGq,mSXYLKuTALIRVNTpRWbIreOUlAZaPOtbdrkEKec,yJBkgyPJZYoVBsZlJQjDjUPowHXqCUBDTtoINF/,bhaoXSkfDQkXbWOVvQwMHOpRiTJMVFUUJhSKWXy,pviEsKLWESSDWVQSYpkiYhnEWpQWfcEvgyAzjLQ,64,DIRECT_MAIL,Prof.,Peter,Weber,Bahnhofstraße,,58099,Hagen,Boele,
eSnYCGqUKXaNTQWJRcUtVKoOGtUHvEhRyky/SRM,mSXYLKuTALIRVNTpRWbIreOUlAZaPOtbdrkEKec,yJBkgyPJZYoVBsZlJQjDjUPowHXqCUBDTtoINF/,bhaoXSkfDQkXbWOVvQwMHOpRiTJMVFUUJhSKWXy,pviEsKLWESSDWVQSYpkiYhnEWpQWfcEvgyAzjLQ,64,DIRECT_MAIL,Prof.,Peter,Weber,Bahnhofstraße,,58099,Hagen,Boele,
FCiPNcEUJIgRWDlEKGoU/tgutIuusVHOCjbXwTz,s+W/cwpAtAArAMQRocQyQZXqZdDxtQMBSgOODWt,aR/HTqxphXNBYxrRgkWlHZQmaybWufZKgZmYYPI,PahXkCXA/goyeGQVpiqBYuJgQZRcDYTslSUsLPO,mjSbzchWwQFCNBmUxtSmVac/GpnTsWwLgTsVsiD,31,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
GRjiSYDSXDecmDCsNjKYztYyEYdTkLSdvckZRpV,s+W/cwpAtAArAMQRocQyQZXqZdDxtQMBSgOODWt,aR/HTqxphXNBYxrRgkWlHZQmaybWufZKgZmYYPI,PahXkCXA/goyeGQVpiqBYuJgQZRcDYTslSUsLPO,mjSbzchWwQFCNBmUxtSmVac/GpnTsWwLgTsVsiD,31,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
IBssnyIDOLwygqZuQmcZKgZLLSCMji/GXgQCTaw,s+W/cwpAtAArAMQRocQyQZXqZdDxtQMBSgOODWt,aR/HTqxphXNBYxrRgkWlHZQmaybWufZKgZmYYPI,PahXkCXA/goyeGQVpiqBYuJgQZRcDYTslSUsLPO,mjSbzchWwQFCNBmUxtSmVac/GpnTsWwLgTsVsiD,31,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
UPkrRpYYYnLXVZ+hgUkSOWWUSoaJRBrKYqQWtOa,s+W/cwpAtAArAMQRocQyQZXqZdDxtQMBSgOODWt,aR/HTqxphXNBYxrRgkWlHZQmaybWufZKgZmYYPI,PahXkCXA/goyeGQVpiqBYuJgQZRcDYTslSUsLPO,mjSbzchWwQFCNBmUxtSmVac/GpnTsWwLgTsVsiD,31,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
VaUqEEYhvPvhiupWRqeucbANchamETj/sbKQXRl,s+W/cwpAtAArAMQRocQyQZXqZdDxtQMBSgOODWt,aR/HTqxphXNBYxrRgkWlHZQmaybWufZKgZmYYPI,PahXkCXA/goyeGQVpiqBYuJgQZRcDYTslSUsLPO,mjSbzchWwQFCNBmUxtSmVac/GpnTsWwLgTsVsiD,31,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
goHXNegBPTBWuUSq+nZQkGUOZmcEVYtvzkGdXVW,s+W/cwpAtAArAMQRocQyQZXqZdDxtQMBSgOODWt,aR/HTqxphXNBYxrRgkWlHZQmaybWufZKgZmYYPI,PahXkCXA/goyeGQVpiqBYuJgQZRcDYTslSUsLPO,mjSbzchWwQFCNBmUxtSmVac/GpnTsWwLgTsVsiD,31,DIRECT_MAIL,Prof.,Maria,Hoffmann,Kirchweg,,58762,Altena,Altena,
QbSHlHCpkqBRLbTMuVQRrxUVCScvBuoZMgldXZo,tKomzRfZRaVrrWQ+DHHMxGTKszrDBmJMMJmJQyK,eUPUsSBQCvJnUtHMTdosjI/XGVCkqAxShVQkxHR,'+GWGHDiVnwsoTcsmATWM+QAaTmAKUVRwqVnQydc,ZIZKwEyZWdCbL+yHPlyVRTEvRpbLASevYriTYwP,36,DIRECT_MAIL,Dipl.-Ing.,Maria,Schulz,Lindenallee,,58089,Hagen,Vorhalle,
dgnSHAuHAETfUWIQzgaIC+PQH+SOgbwReuhWZKy,tKomzRfZRaVrrWQ+DHHMxGTKszrDBmJMMJmJQyK,eUPUsSBQCvJnUtHMTdosjI/XGVCkqAxShVQkxHR,'+GWGHDiVnwsoTcsmATWM+QAaTmAKUVRwqVnQydc,ZIZKwEyZWdCbL+yHPlyVRTEvRpbLASevYriTYwP,36,DIRECT_MAIL,Dipl.-Ing.,Maria,Schulz,Lindenallee,,58089,Hagen,Vorhalle,
fTzAVZNIlaUHzZZTXvo/SKZ+VqXZQrNtssZqNSe,tKomzRfZRaVrrWQ+DHHMxGTKszrDBmJMMJmJQyK,eUPUsSBQCvJnUtHMTdosjI/XGVCkqAxShVQkxHR,'+GWGHDiVnwsoTcsmATWM+QAaTmAKUVRwqVnQydc,ZIZKwEyZWdCbL+yHPlyVRTEvRpbLASevYriTYwP,36,DIRECT_MAIL,Dipl.-Ing.,Maria,Schulz,Lindenallee,,58089,Hagen,Vorhalle,
zQONZezYSsDJHHkeoSaTafsVGELWlBlUTCbCtZW,tKomzRfZRaVrrWQ+DHHMxGTKszrDBmJMMJmJQyK,eUPUsSBQCvJnUtHMTdosjI/XGVCkqAxShVQkxHR,'+GWGHDiVnwsoTcsmATWM+QAaTmAKUVRwqVnQydc,ZIZKwEyZWdCbL+yHPlyVRTEvRpbLASevYriTYwP,36,DIRECT_MAIL,Dipl.-Ing.,Maria,Schulz,Lindenallee,,58089,Hagen,Vorhalle,
AKilVDEcRPNEGrCCSjrabAYHcOYAS+SWweZBFQY,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
AuCRYUaySZ/FAbaMDERiHlAYuuWTtwTTd/SBnXe,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
AvFMVfgEbasBVVYkeuTrqmoGXxkFIHYPFFeTXNb,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
PszShuYVeuVKKgOgsSjbNkEgBmNKtVVLlLthGPR,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
WrdGSIjWepdVSFwPYDfV/tVnRqJfPiiROVHfVgQ,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
Z+FeEmQSanMSQXyxQBpRcxtRZZJFkjsKYxGQWpW,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
ZQbxmIhTlvYuirTJxBRmuxWVEQQbXMJ+wsnESiW,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
dZfMmDSAeVQMGzPGyvRzWXdR/EDkROjnYWGuEHz,pHQrvvxBYRyIMydSSIwgnBRUh+QXHxsZZZQpRa+,HQnZUbIPkBXTQyqEmqukL/sQHHZGdtbiMQj/adg,PahhpK/wdwRHRNqSEXOWOhoYRQEVjydsyFKRuhc,UsWbIXuqmyUcRGkxrKOMWlS+WMSENTTeZSxTBTx,4,DIRECT_MAIL,Dr.,Maria,Meyer,Hauptstraße,10,58513,Lüdenscheid,,maria.meyer@example.com
GYIVcnlJmzgYUFwHZAzlBQQSeJKOafSutvQNyig,vqlTSVKhUGXXCcuAENfXQRPzXLQEhUFoyYESWT+,TlHo/qgxBmqxFLGjGHJMWHBenHVTJXvHYWJrkUH,EYUeXZntmDYsZdGCzgbnmCUS/kFAtTNYlJayUgY,gfLClyVOlj/xHfWtpYtgxyPxbvslUcnMN/QaMiQ,6,DIRECT_MAIL,Frau,Petra,Schneider,Gartenstraße,50,58089,Hagen,Vorhalle,petra.schneider@example.com
HQTqWorCUWSicTAZMcdV/uTQqTYlFTMtrlDUVKt,vqlTSVKhUGXXCcuAENfXQRPzXLQEhUFoyYESWT+,TlHo/qgxBmqxFLGjGHJMWHBenHVTJXvHYWJrkUH,EYUeXZntmDYsZdGCzgbnmCUS/kFAtTNYlJayUgY,gfLClyVOlj/xHfWtpYtgxyPxbvslUcnMN/QaMiQ,6,DIRECT_MAIL,Frau,Petra,Schneider,Gartenstraße,50,58089,Hagen,Vorhalle,petra.schneider@example.com
iQsuZSCqfzyBvQEVcSvSNoZQlYFZWBBTnBVsyou,vqlTSVKhUGXXCcuAENfXQRPzXLQEhUFoyYESWT+,TlHo/qgxBmqxFLGjGHJMWHBenHVTJXvHYWJrkUH,EYUeXZntmDYsZdGCzgbnmCUS/kFAtTNYlJayUgY,gfLClyVOlj/xHfWtpYtgxyPxbvslUcnMN/QaMiQ,6,DIRECT_MAIL,Frau,Petra,Schneider,Gartenstraße,50,58089,Hagen,Vorhalle,petra.schneider@example.com
J+XSOIwueAeyDbhYXeLYXStRYUTRUbD/LBWiQaY,svRxgn+XPBxcxWVImhaKYzcWYhcSVSyQQDczoAQ,VKoiFRESSWSmUU/JxsYhtLmLztKIXfHeGTNxkRG,nSYVwSVvBQYJuQhfnaHuHfDtXw/E+XVqNgLZ+XQ,bchtNNVnCxQsUmR+/KEmWcdREZZZBcYYXvFZvcf,38,DIRECT_MAIL,Frau,Sabine,Hoffmann,Bahnhofstraße,,58762,Altena,Altena,
NWq+FxKcrPZxQlhSTmXtMpieBQTWTSmQslu+CYC,svRxgn+XPBxcxWVImhaKYzcWYhcSVSyQQDczoAQ,VKoiFRESSWSmUU/JxsYhtLmLztKIXfHeGTNxkRG,nSYVwSVvBQYJuQhfnaHuHfDtXw/E+XVqNgLZ+XQ,bchtNNVnCxQsUmR+/KEmWcdREZZZBcYYXvFZvcf,38,DIRECT_MAIL,Frau,Sabine,Hoffmann,Bahnhofstraße,,58762,Altena,Altena,
OvHSs+wRYSSTYybGDPZLUbKQZYcCSjFgChQqZaT,svRxgn+XPBxcxWVImhaKYzcWYhcSVSyQQDczoAQ,VKoiFRESSWSmUU/JxsYhtLmLztKIXfHeGTNxkRG,nSYVwSVvBQYJuQhfnaHuHfDtXw/E+XVqNgLZ+XQ,bchtNNVnCxQsUmR+/KEmWcdREZZZBcYYXvFZvcf,38,DIRECT_MAIL,Frau,Sabine,Hoffmann,Bahnhofstraße,,58762,Altena,Altena,
UsLqVjuAlmdcWwJrzuqHIzFhvoUeeilbjQriinG,svRxgn+XPBxcxWVImhaKYzcWYhcSVSyQQDczoAQ,VKoiFRESSWSmUU/JxsYhtLmLztKIXfHeGTNxkRG,nSYVwSVvBQYJuQhfnaHuHfDtXw/E+XVqNgLZ+XQ,bchtNNVnCxQsUmR+/KEmWcdREZZZBcYYXvFZvcf,38,DIRECT_MAIL,Frau,Sabine,Hoffmann,Bahnhofstraße,,58762,Altena,Altena,
KXzjQXWUeZSSHQwoUXjX//TorUONLbgGDLakW/a,LlUVlKGfrWNeRaOWEnEQooSCIAaJsPTkxcxTQAL,QZhyTlhAhgxWaTMfKrhfYSxkLxgIoAbnE/IZcAs,XCcBgVWpRLdSrSxmLvdVRldZZIkRVNvfsfuDWGC,FRuyQfYDXjVyVWKypXflTTkwiNRBlEQYFSPnCCJ,31,DIRECT_MAIL,Dr.,Julia,Müller,Waldweg,,58809,Neuenrade,Neuenrade,
TWUaWHGJnTDGjzngrcRCtJZqOFMQFDkkAETTQKC,LlUVlKGfrWNeRaOWEnEQooSCIAaJsPTkxcxTQAL,QZhyTlhAhgxWaTMfKrhfYSxkLxgIoAbnE/IZcAs,XCcBgVWpRLdSrSxmLvdVRldZZIkRVNvfsfuDWGC,FRuyQfYDXjVyVWKypXflTTkwiNRBlEQYFSPnCCJ,31,DIRECT_MAIL,Dr.,Julia,Müller,Waldweg,,58809,Neuenrade,Neuenrade,
elUa+QauNyfeSWycVzUVrdRUpjZVvrQZpsDET/W,LlUVlKGfrWNeRaOWEnEQooSCIAaJsPTkxcxTQAL,QZhyTlhAhgxWaTMfKrhfYSxkLxgIoAbnE/IZcAs,XCcBgVWpRLdSrSxmLvdVRldZZIkRVNvfsfuDWGC,FRuyQfYDXjVyVWKypXflTTkwiNRBlEQYFSPnCCJ,31,DIRECT_MAIL,Dr.,Julia,Müller,Waldweg,,58809,Neuenrade,Neuenrade,
nPTDmrOBcEdsXkzyaoTqNzUxZsWZqOcjVyASauq,LlUVlKGfrWNeRaOWEnEQooSCIAaJsPTkxcxTQAL,QZhyTlhAhgxWaTMfKrhfYSxkLxgIoAbnE/IZcAs,XCcBgVWpRLdSrSxmLvdVRldZZIkRVNvfsfuDWGC,FRuyQfYDXjVyVWKypXflTTkwiNRBlEQYFSPnCCJ,31,DIRECT_MAIL,Dr.,Julia,Müller,Waldweg,,58809,Neuenrade,Neuenrade,
McBMdpXIYKThH/bZhCtxWtVMRXRKPukcRrooQEL,MSNVJPGqzpCmNnmVcKcoLhoQTNAIhggjFRaQXGO,zcQEc/QsxXpZfThpDQVGHTKlYNBkjcxIiUvQfUi,SUYPIOgTlNXSSjCRLOwpFRwZYRlYcYXYXEiyTqZ,JuQSa+iOgZxOqSZJTstYzlZuUFJJnZRUwWCZeeK,18,DIRECT_MAIL,Prof.,Michael,Fischer,Lindenallee,50,58089,Hagen,Vorhalle,michael.fischer@example.com
MhrzSawjjQBsi/sFajTaVwWTTKmIJBY/VidBPRi,MSNVJPGqzpCmNnmVcKcoLhoQTNAIhggjFRaQXGO,zcQEc/QsxXpZfThpDQVGHTKlYNBkjcxIiUvQfUi,SUYPIOgTlNXSSjCRLOwpFRwZYRlYcYXYXEiyTqZ,JuQSa+iOgZxOqSZJTstYzlZuUFJJnZRUwWCZeeK,18,DIRECT_MAIL,Prof.,Michael,Fischer,Lindenallee,50,58089,Hagen,Vorhalle,michael.fischer@example.com
NSeUhGxTqigInRVVrPjTIjZWDQmY/tVysTtHybS,MSNVJPGqzpCmNnmVcKcoLhoQTNAIhggjFRaQXGO,zcQEc/QsxXpZfThpDQVGHTKlYNBkjcxIiUvQfUi,SUYPIOgTlNXSSjCRLOwpFRwZYRlYcYXYXEiyTqZ,JuQSa+iOgZxOqSZJTstYzlZuUFJJnZRUwWCZeeK,18,DIRECT_MAIL,Prof.,Michael,Fischer,Lindenallee,50,58089,Hagen,Vorhalle,michael.fischer@example.com
SAObLWCQXWlYSgJeLXKYKdktNtxzWuQJTIWOgwQ,MSNVJPGqzpCmNnmVcKcoLhoQTNAIhggjFRaQXGO,zcQEc/QsxXpZfThpDQVGHTKlYNBkjcxIiUvQfUi,SUYPIOgTlNXSSjCRLOwpFRwZYRlYcYXYXEiyTqZ,JuQSa+iOgZxOqSZJTstYzlZuUFJJnZRUwWCZeeK,18,DIRECT_MAIL,Prof.,Michael,Fischer,Lindenallee,50,58089,Hagen,Vorhalle,michael.fischer@example.com
QNjhMTuAdegNpvZBGUJHt/oxYKaUAKOpw/yRZQG,akMkmRSZDIrjpRwXEWeU/EtvbFcU/CON/XWicxE,I+OZTwHTlLjcQzTw//ooXrxjQKHkegUUXkbqdBL,crmdRiUYuBEYuqUXQWwsbjhNYVlrSTtHFyRKDBK,VNSYhbaeRjhXNUQScLYf+RWiVypNzWyFBh/YqXU,19,DIRECT_MAIL,Prof.,Thomas,Schneider,Bahnhofstraße,,58809,Neuenrade,Neuenrade,
SbAzBLUVLFiBKQbHAzXijZVUqSoDNnEXZdpRoUc,akMkmRSZDIrjpRwXEWeU/EtvbFcU/CON/XWicxE,I+OZTwHTlLjcQzTw//ooXrxjQKHkegUUXkbqdBL,crmdRiUYuBEYuqUXQWwsbjhNYVlrSTtHFyRKDBK,VNSYhbaeRjhXNUQScLYf+RWiVypNzWyFBh/YqXU,19,DIRECT_MAIL,Prof.,Thomas,Schneider,Bahnhofstraße,,58809,Neuenrade,Neuenrade,
eUTOhVZxXiXYRQeyWSITQbbZUckODFNRp+AxDDP,akMkmRSZDIrjpRwXEWeU/EtvbFcU/CON/XWicxE,I+OZTwHTlLjcQzTw//ooXrxjQKHkegUUXkbqdBL,crmdRiUYuBEYuqUXQWwsbjhNYVlrSTtHFyRKDBK,VNSYhbaeRjhXNUQScLYf+RWiVypNzWyFBh/YqXU,19,DIRECT_MAIL,Prof.,Thomas,Schneider,Bahnhofstraße,,58809,Neuenrade,Neuenrade,
qyvWppYPcS/oXp/VYonPWADNUoYVAyIpnZBYoXF,akMkmRSZDIrjpRwXEWeU/EtvbFcU/CON/XWicxE,I+OZTwHTlLjcQzTw//ooXrxjQKHkegUUXkbqdBL,crmdRiUYuBEYuqUXQWwsbjhNYVlrSTtHFyRKDBK,VNSYhbaeRjhXNUQScLYf+RWiVypNzWyFBh/YqXU,19,DIRECT_MAIL,Prof.,Thomas,Schneider,Bahnhofstraße,,58809,Neuenrade,Neuenrade,
LPxQtrbRjRLBMPSdTUiWrdomQJWtXQApAyMWCcY,HNnBqlHLruASUFTrwfZGQSnRTPpTWgVrgRUMMcn,CdTjbIYHfFUMCXCGNjznbAeAqQTpMdkUqFwRrZV,JlOsbKhASqD/FZFITVqHXHEnKutVkgFUDAZgx+T,WeMbLjXQToRcWxiNoXjbu+IVfEwCjbLod+YfpLc,17,DIRECT_MAIL,Frau,Julia,Meyer,Bahnhofstraße,,58762,Altena,Altena,
dddHpqHCZZHRZDZrfcpeTTuEQZNXijmCjOSFWfc,HNnBqlHLruASUFTrwfZGQSnRTPpTWgVrgRUMMcn,CdTjbIYHfFUMCXCGNjznbAeAqQTpMdkUqFwRrZV,JlOsbKhASqD/FZFITVqHXHEnKutVkgFUDAZgx+T,WeMbLjXQToRcWxiNoXjbu+IVfEwCjbLod+YfpLc,17,DIRECT_MAIL,Frau,Julia,Meyer,Bahnhofstraße,,58762,Altena,Altena,
hvFjyrtsTAOWrVwlpTGBMjNjY+Det/IxjfKWaYi,HNnBqlHLruASUFTrwfZGQSnRTPpTWgVrgRUMMcn,CdTjbIYHfFUMCXCGNjznbAeAqQTpMdkUqFwRrZV,JlOsbKhASqD/FZFITVqHXHEnKutVkgFUDAZgx+T,WeMbLjXQToRcWxiNoXjbu+IVfEwCjbLod+YfpLc,17,DIRECT_MAIL,Frau,Julia,Meyer,Bahnhofstraße,,58762,Altena,Altena,
vcl/kWlC/pDEgtyQFxkvKthXFFbAf+MbEcYZtrh,HNnBqlHLruASUFTrwfZGQSnRTPpTWgVrgRUMMcn,CdTjbIYHfFUMCXCGNjznbAeAqQTpMdkUqFwRrZV,JlOsbKhASqD/FZFITVqHXHEnKutVkgFUDAZgx+T,WeMbLjXQToRcWxiNoXjbu+IVfEwCjbLod+YfpLc,17,DIRECT_MAIL,Frau,Julia,Meyer,Bahnhofstraße,,58762,Altena,Altena,
UiDZnHlQfqBFTWq/YsfucMYRZNwHqMPYBhRiQWk,JauLVUJHIqRHpJURejYLEzugOdsvgNySkWD/WAr,SFjhFUyKD+zQZffEq/MfWQvayTMYQENOExXdOzy,YXtmszNZKEAGmmVGtYPiVZPRUYT+noXhQWIVSvd,UAoexWYxxaXGoYMYYpeqUXLxbbyxUwC/RyzIrgJ,24,DIRECT_MAIL,Dipl.-Ing.,Petra,Meyer,Dorfstraße,,58507,Lüdenscheid,Lüdenscheid,
VpXchZP+IUYfgoWYSgbgXiawRfda/UltSMEUCGZ,JauLVUJHIqRHpJURejYLEzugOdsvgNySkWD/WAr,SFjhFUyKD+zQZffEq/MfWQvayTMYQENOExXdOzy,YXtmszNZKEAGmmVGtYPiVZPRUYT+noXhQWIVSvd,UAoexWYxxaXGoYMYYpeqUXLxbbyxUwC/RyzIrgJ,24,DIRECT_MAIL,Dipl.-Ing.,Petra,Meyer,Dorfstraße,,58507,Lüdenscheid,Lüdenscheid,
dJFkoTQrLVE/+dDUeZmWQwjQRNZRVoRCatUZyWl,JauLVUJHIqRHpJURejYLEzugOdsvgNySkWD/WAr,SFjhFUyKD+zQZffEq/MfWQvayTMYQENOExXdOzy,YXtmszNZKEAGmmVGtYPiVZPRUYT+noXhQWIVSvd,UAoexWYxxaXGoYMYYpeqUXLxbbyxUwC/RyzIrgJ,24,DIRECT_MAIL,Dipl.-Ing.,Petra,Meyer,Dorfstraße,,58507,Lüdenscheid,Lüdenscheid,
hIMYDBTaeXiHngTS/CVjIxCSjOcPAxYbGXnTtf+,JauLVUJHIqRHpJURejYLEzugOdsvgNySkWD/WAr,SFjhFUyKD+zQZffEq/MfWQvayTMYQENOExXdOzy,YXtmszNZKEAGmmVGtYPiVZPRUYT+noXhQWIVSvd,UAoexWYxxaXGoYMYYpeqUXLxbbyxUwC/RyzIrgJ,24,DIRECT_MAIL,Dipl.-Ing.,Petra,Meyer,Dorfstraße,,58507,Lüdenscheid,Lüdenscheid,
AZNJQyPqUCQTakYkPXQMeqfpACXiVXYUvZJQ/fS,Cg/UhkQgLYnsIYYRqiGW+XXLKqpxZtyOVWmrbVF,tfpdMFezRTxQHeKhWgowNkBNzZtOWdqPvSLUvvl,OVMZGbNExRTig/LZhZQWQQ/WIkYzAUzmZgiVcxY,NgjeVYXPWyvQnqjxvfgaacCeiTuJPwENaUdNiVJ,38,DIRECT_MAIL,Herr,Hans,Müller,Hauptstraße,,58809,Neuenrade,Neuenrade,
